"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","type"
"Large_Cap: 65%,  Fixed: 35%",65,0.00706187110500411,0.0361148086525435,0.195539485559666,0.187984772645879,0.188646772208937,0.186248340396275,0.186903614908664,"Monthly"
"Large_Cap: 66%,  Fixed: 34%",66,0.00709561355582045,0.0366080323628321,0.193826684960664,0.18636781067609,0.187020993684815,0.184670622204906,0.185317652480786,"Monthly"
"Large_Cap: 67%,  Fixed: 33%",67,0.00712906451287432,0.0371025201001805,0.192145021244518,0.184779658767014,0.18542423813714,0.183120476357936,0.183759441749493,"Monthly"
"Large_Cap: 68%,  Fixed: 32%",68,0.00716222375833131,0.0375982219915812,0.1904936823857,0.183219577440954,0.1838557594006,0.181597209388085,0.182228284631879,"Monthly"
"Large_Cap: 69%,  Fixed: 31%",69,0.00719509106947269,0.0380950906405266,0.188871871637401,0.181686840107426,0.182314824419991,0.180100139111479,0.18072349441326,"Monthly"
"Large_Cap: 70%,  Fixed: 30%",70,0.00722766621868032,0.0385930809825991,0.187278808394156,0.180180733974504,0.180800714156738,0.178628595551706,0.179244396676058,"Monthly"
"Large_Cap: 71%,  Fixed: 29%",71,0.00725994897342019,0.0390921501504684,0.185713728855439,0.178700560765867,0.17931272430074,0.177181921677783,0.177790330041537,"Monthly"
"Large_Cap: 72%,  Fixed: 28%",72,0.00729193909622472,0.0395922573476415,0.184175886517345,0.177245637269384,0.177850165813478,0.17575947398024,0.176360646748762,"Monthly"
"Large_Cap: 73%,  Fixed: 27%",73,0.0073236363446747,0.0400933637303578,0.182664552516191,0.175815295740254,0.176412365325406,0.174360622906977,0.174954713092467,"Monthly"
"Large_Cap: 74%,  Fixed: 26%",74,0.00735504047138047,0.0405954322970635,0.181179015844906,0.174408884178746,0.17499866540787,0.172984753177767,0.173571909738949,"Monthly"
"Large_Cap: 75%,  Fixed: 25%",75,0.00738615122396169,0.0410984277849403,0.179718583460465,0.173025766500167,0.173608424737126,0.171631263994067,0.172211631936625,"Monthly"
"Large_Cap: 76%,  Fixed: 24%",76,0.00741696834502781,0.0416023165730015,0.178282580298453,0.171665322612516,0.17224101816602,0.170299569158755,0.170873289636019,"Monthly"
"Large_Cap: 77%,  Fixed: 23%",77,0.00744749157215585,0.0421070665913017,0.17687034920866,0.170326948415393,0.170895836716906,0.16898909711868,0.169556307532082,"Monthly"
"Large_Cap: 78%,  Fixed: 22%",78,0.00747772063786889,0.0426126472358405,0.175481250824041,0.169010055731949,0.169572287507674,0.167699290941221,0.168260125040197,"Monthly"
"Large_Cap: 79%,  Fixed: 21%",79,0.00750765526961272,0.0431190292887706,0.174114663373647,0.167714072184286,0.168269793621297,0.166429608234795,0.166984196215796,"Monthly"
"Large_Cap: 80%,  Fixed: 20%",80,0.00753729518973278,0.0436261848435469,0.172769982448917,0.16643844102136,0.166987793927914,0.16517952102196,0.16572798962626,"Monthly"
"Large_Cap: 81%,  Fixed: 19%",81,0.00756664011544839,0.0441340872346827,0.171446620731337,0.165182620907273,0.165725742867475,0.16394851557267,0.16449098818281,"Monthly"
"Large_Cap: 82%,  Fixed: 18%",82,0.00759568975882918,0.0446427109717995,0.170144007688676,0.163946085676793,0.164483110199717,0.162736092204274,0.163272688938917,"Monthly"
"Large_Cap: 83%,  Fixed: 17%",83,0.00762444382676675,0.0451520316776829,0.168861589245723,0.162728324064202,0.163259380727575,0.16154176505411,0.162072602861164,"Monthly"
"Large_Cap: 84%,  Fixed: 16%",84,0.00765290202094948,0.0456620260300736,0.167598827435059,0.161528839410576,0.162054053999178,0.160365061829668,0.16089025457753,"Monthly"
"Large_Cap: 85%,  Fixed: 15%",85,0.00768106403783375,0.0461726717069476,0.166355200032273,0.160347149354044,0.160866643993026,0.159205523540698,0.159725182107598,"Monthly"
"Large_Cap: 86%,  Fixed: 14%",86,0.0077089295686148,0.0466839473350508,0.165130200179685,0.159182785506985,0.159696678790158,0.158062704217154,0.158576936578414,"Monthly"
"Large_Cap: 87%,  Fixed: 13%",87,0.00773649829919765,0.0471958324414754,0.163923336001991,0.15803529312348,0.158543700236808,0.156936170616178,0.157445081929418,"Monthly"
"Large_Cap: 88%,  Fixed: 12%",88,0.00776376991016692,0.0477083074080777,0.162734130216751,0.156904230759978,0.157407263600414,0.155825501921076,0.156329194609286,"Monthly"
"Large_Cap: 89%,  Fixed: 11%",89,0.00779074407675417,0.0482213534285513,0.161562119742192,0.155789169931638,0.156286937221446,0.154730289434656,0.155228863267142,"Monthly"
"Large_Cap: 90%,  Fixed: 10%",90,0.00781742046880618,0.0487349524679841,0.160406855304553,0.154689694766557,0.155182302163288,0.153650136269181,0.154143688440332,"Monthly"
"Large_Cap: 91%,  Fixed: 9%",91,0.00784379875075203,0.0492490872247383,0.159267901046743,0.153605401659661,0.154092951861924,0.152584657034643,0.153073282240556,"Monthly"
"Large_Cap: 92%,  Fixed: 8%",92,0.00786987858156873,0.0497637410945046,0.158144834139847,0.152535898927848,0.15301849177705,0.151533477527015,0.152017268039964,"Monthly"
"Large_Cap: 93%,  Fixed: 7%",93,0.00789565961474503,0.050278898136392,0.157037244398762,0.151480806467677,0.151958539045865,0.150496234417726,0.150975280158509,"Monthly"
"Large_Cap: 94%,  Fixed: 6%",94,0.00792114149824696,0.0507945430409239,0.15594473390311,0.150439755416758,0.150912722140701,0.149472574945581,0.149946963553744,"Monthly"
"Large_Cap: 95%,  Fixed: 5%",95,0.00794632387447969,0.0513106610998207,0.154866916624223,0.149412387819677,0.149880680531376,0.148462156611956,0.14893197351397,"Monthly"
"Large_Cap: 96%,  Fixed: 4%",96,0.00797120638024928,0.0518272381774568,0.153803418058972,0.148398356299358,0.148862064353045,0.147464646880213,0.147929975355563,"Monthly"
"Large_Cap: 97%,  Fixed: 3%",97,0.00799578864672479,0.0523442606838879,0.152753874871061,0.147397323734335,0.14785653408017,0.146479722879835,0.146940644125126,"Monthly"
"Large_Cap: 98%,  Fixed: 2%",98,0.00802007029939644,0.0528617155493518,0.151717934540147,0.146408962942554,0.146863760207128,0.145507071115931,0.145963664307035,"Monthly"
"Large_Cap: 99%,  Fixed: 1%",99,0.0080440509580364,0.0533795902001519,0.150695255019277,0.145432956372045,0.14588342293579,0.144546387184501,0.144998729536763,"Monthly"
"Large_Cap: 100%,  Fixed: 0%",100,0.00806773023665519,0.0538978725358387,0.149685504400766,0.14446899579881,0.144915211870448,0.143597375493831,0.144045542320379,"Monthly"
"Large_Cap: 0%,  Fixed: 100%",0,0.0528035935999083,0.0644785697172385,0.818932458202328,0.765235209957156,0.780772595061564,0.784824256283364,0.801973703344239,"12 Months"
"Large_Cap: 1%,  Fixed: 99%",1,0.0535142949519778,0.0641278951667122,0.834493239063244,0.78028313274465,0.795931301130904,0.797971801285027,0.815499970407893,"12 Months"
"Large_Cap: 2%,  Fixed: 98%",2,0.054220699768619,0.0638456450467142,0.849246643666097,0.794574070417318,0.81031767345349,0.810192635325604,0.82808840911364,"12 Months"
"Large_Cap: 3%,  Fixed: 97%",3,0.0549228194521745,0.0636327298764978,0.863122163056212,0.808040449995861,0.823863402180292,0.821436987268512,0.839685676018102,"12 Months"
"Large_Cap: 4%,  Fixed: 96%",4,0.0556206648889308,0.0634898472106037,0.876056051992536,0.82062099585944,0.836506617207097,0.83166461050389,0.850248019787368,"12 Months"
"Large_Cap: 5%,  Fixed: 95%",5,0.0563142464610669,0.063417470410782,0.887992631940307,0.83226197514356,0.848193148429114,0.840845502389166,0.85974209926559,"12 Months"
"Large_Cap: 6%,  Fixed: 94%",6,0.0570035740578509,0.0634158408835297,0.898885408813619,0.842918270776608,0.858877609700562,0.848960332767929,0.868145506467037,"12 Months"
"Large_Cap: 7%,  Fixed: 93%",7,0.0576886570861248,0.0634849640766539,0.908697955888729,0.852554234736823,0.868524258529014,0.85600056797537,0.875446975685639,"12 Months"
"Large_Cap: 8%,  Fixed: 92%",8,0.0583695044801213,0.0636246093885774,0.917404523831945,0.861144284869076,0.877107594521782,0.861968293565739,0.881646277415796,"12 Months"
"Large_Cap: 9%,  Fixed: 91%",9,0.0590461247106493,0.0638343139938874,0.924990354189493,0.86867322212641,0.884612673384639,0.866875755032424,0.886753812878835,"12 Months"
"Large_Cap: 10%,  Fixed: 90%",10,0.0597185257936821,0.0641133904381722,0.931451688727516,0.875136260227928,0.891035128661356,0.870744649668054,0.890789940155293,"12 Months"
"Large_Cap: 11%,  Fixed: 89%",11,0.0603867152983812,0.0644609377147971,0.93679548326706,0.880538775111592,0.8963809090331,0.873605213377047,0.893784075026152,"12 Months"
"Large_Cap: 12%,  Fixed: 88%",12,0.0610507003545822,0.0648758554151738,0.941038849721325,0.884895795871832,0.900665753512242,0.875495153077784,0.895773617838575,"12 Months"
"Large_Cap: 13%,  Fixed: 87%",13,0.0617104876597707,0.0653568604495064,0.944208262688004,0.888231270942588,0.903914439086105,0.876458478144296,0.896802761726317,"12 Months"
"Large_Cap: 14%,  Fixed: 86%",14,0.0623660834855759,0.0659025057715418,0.946338576286836,0.89057715226222,0.906159844428295,0.876544283391736,0.896921237486235,"12 Months"
"Large_Cap: 15%,  Fixed: 85%",15,0.0630174936837959,0.0665112005101855,0.947471902482732,0.89197234556905,0.907441878729518,0.875805531991384,0.89618304687548,"12 Months"
"Large_Cap: 16%,  Fixed: 84%",16,0.0636647236919858,0.067181230911842,0.947656403847815,0.892461576763512,0.90780632644853,0.874297880208827,0.894645229842975,"12 Months"
"Large_Cap: 17%,  Fixed: 83%",17,0.0643077785386175,0.0679107815265037,0.9469450519211,0.892094222732973,0.907303657155988,0.872078577875492,0.892366703160384,"12 Months"
"Large_Cap: 18%,  Fixed: 82%",18,0.0649466628478363,0.0686979561227037,0.945394397641655,0.890923150742861,0.905987845227359,0.869205469882579,0.889407198986621,"12 Months"
"Large_Cap: 19%,  Fixed: 81%",19,0.0655813808438253,0.0695407978852664,0.943063393549586,0.889003604193161,0.903915237691126,0.865736115466301,0.885826322899151,"12 Months"
"Large_Cap: 20%,  Fixed: 80%",20,0.0662119363547933,0.0704373085288483,0.940012299414812,0.886392165018234,0.901143500864712,0.86172703420748,0.881682742503459,"12 Months"
"Large_Cap: 21%,  Fixed: 79%",21,0.0668383328166,0.0713854660434671,0.936301694463991,0.883145815025164,0.897730668280626,0.857233080884849,0.877033510345352,"12 Months"
"Large_Cap: 22%,  Fixed: 78%",22,0.0674605732760305,0.0723832408702731,0.931991611109744,0.879321110665454,0.893734304471806,0.852306945811393,0.871933518763827,"12 Months"
"Large_Cap: 23%,  Fixed: 77%",23,0.0680786603937278,0.0734286103825415,0.927140797559125,0.874973478609408,0.889210791947422,0.846998773106359,0.866435079633216,"12 Months"
"Large_Cap: 24%,  Fixed: 76%",24,0.068692596446795,0.0745195716152765,0.92180611023149,0.870156633369706,0.884214742478971,0.841355886455176,0.860587618617096,"12 Months"
"Large_Cap: 25%,  Fixed: 75%",25,0.069302383331078,0.075654152245093,0.916042031725667,0.864922113273231,0.878798528804704,0.835422610149619,0.854437471465827,"12 Months"
"Large_Cap: 26%,  Fixed: 74%",26,0.0699080225631299,0.0768304198694062,0.909900306180251,0.859318927348963,0.873011929087541,0.829240172399757,0.84802776885147,"12 Months"
"Large_Cap: 27%,  Fixed: 73%",27,0.0705095152818715,0.078046489670458,0.903429681201417,0.853393303124984,0.866901873865333,0.822846677869479,0.841398396041429,"12 Months"
"Large_Cap: 28%,  Fixed: 72%",28,0.0711068622499507,0.0793005305760227,0.896675743950829,0.847188523782211,0.860512283681732,0.816277136914891,0.83458601415849,"12 Months"
"Large_Cap: 29%,  Fixed: 71%",29,0.0717000638548029,0.0805907700458474,0.889680838314528,0.840744842430633,0.853883984911689,0.809563539923539,0.827624130669577,"12 Months"
"Large_Cap: 30%,  Fixed: 70%",30,0.0722891201094245,0.0819154976223226,0.882484050121,0.834099461276735,0.847054691315238,0.802734966312314,0.820543207924055,"12 Months"
"Large_Cap: 31%,  Fixed: 69%",31,0.0728740306528566,0.0832730673869347,0.875121247956939,0.827286563963752,0.840059039388812,0.795817719021806,0.813370799890522,"12 Months"
"Large_Cap: 32%,  Fixed: 68%",32,0.0734547947503843,0.0846618994621035,0.86762516807533,0.820337390231187,0.832928666474101,0.788835476651601,0.806131708614566,"12 Months"
"Large_Cap: 33%,  Fixed: 67%",33,0.0740314112934548,0.0860804806923139,0.860025533059843,0.813280343122087,0.825692321693438,0.781809456647934,0.798848153263149,"12 Months"
"Large_Cap: 34%,  Fixed: 66%",34,0.0746038787993148,0.0875273646301228,0.852349195186892,0.806141120156266,0.81837600099703,0.774758584136594,0.791539945882064,"12 Months"
"Large_Cap: 35%,  Fixed: 65%",35,0.0751721954103688,0.0890011709426076,0.844620296724451,0.798942861101526,0.811003098846101,0.76769966206318,0.784224669139285,"12 Months"
"Large_Cap: 36%,  Fixed: 64%",36,0.075736358893258,0.0905005843428769,0.836860440661001,0.791706306152051,0.803594570255869,0.760647539246341,0.776917852342682,"12 Months"
"Large_Cap: 37%,  Fixed: 63%",37,0.0762963666376599,0.0920243531399989,0.829088866526325,0.784449959422183,0.796169098041343,0.753615273763963,0.76963314289987,"12 Months"
"Large_Cap: 38%,  Fixed: 62%",38,0.076852215654809,0.0935712874895629,0.821322627022539,0.777190253660308,0.788743261122746,0.746614289781912,0.762382471134656,"12 Months"
"Large_Cap: 39%,  Fixed: 61%",39,0.0774039025757343,0.0951402574164048,0.813576762116135,0.769941712968582,0.781331700642855,0.739654526507917,0.755176206996305,"12 Months"
"Large_Cap: 40%,  Fixed: 60%",40,0.077951423649212,0.0967301906710167,0.805864468047292,0.762717111076699,0.773947281423134,0.732744578420891,0.748023307706551,"12 Months"
"Large_Cap: 41%,  Fixed: 59%",41,0.0784947747394347,0.0983400704719539,0.798197259395101,0.755527623365354,0.766601246942536,0.725891826300999,0.740931455797857,"12 Months"
"Large_Cap: 42%,  Fixed: 58%",42,0.0790339513233858,0.099968933178226,0.790585122904962,0.748382971374512,0.759303366570081,0.719102558880329,0.733907187318167,"12 Months"
"Large_Cap: 43%,  Fixed: 57%",43,0.0795689484879216,0.101615865928223,0.783036662248452,0.741291558973679,0.752062074230144,0.712382085160657,0.726956010225285,"12 Months"
"Large_Cap: 44%,  Fixed: 56%",44,0.0800997609265544,0.103280004275167,0.77555923325822,0.734260599726824,0.74488459803934,0.705734837614421,0.720082513180315,"12 Months"
"Large_Cap: 45%,  Fixed: 55%",45,0.0806263829359277,0.104960529843369,0.7681590694735,0.727296235265261,0.737777080737631,0.699164466607957,0.713290465084839,"12 Months"
"Large_Cap: 46%,  Fixed: 54%",46,0.0811488084119822,0.106656668024597,0.760841398057439,0.720403644698557,0.730744690955217,0.692673926471006,0.70658290580065,"12 Months"
"Large_Cap: 47%,  Fixed: 53%",47,0.0816670308458016,0.108367685729665,0.753610546316628,0.713587145256775,0.723791725521347,0.686265553691256,0.699962228551855,"12 Months"
"Large_Cap: 48%,  Fixed: 52%",48,0.0821810433191323,0.110092889206724,0.746470039175908,0.706850284476506,0.716921703141043,0.679941137743595,0.693430254544382,"12 Months"
"Large_Cap: 49%,  Fixed: 51%",49,0.0826908384995677,0.111831621934723,0.739422688046455,0.700195924326224,0.710137449849083,0.673701985076357,0.686988300352963,"12 Months"
"Large_Cap: 50%,  Fixed: 50%",50,0.0831964086353878,0.113583262597989,0.732470671579925,0.693626317720871,0.703441176704717,0.667548976775539,0.680637238625482,"12 Months"
"Large_Cap: 51%,  Fixed: 49%",51,0.0836977455500421,0.115347223145781,0.725615608832307,0.687143177907056,0.696834550221839,0.661482620416364,0.674377552643339,"12 Months"
"Large_Cap: 52%,  Fixed: 48%",52,0.084194840636268,0.117122946938966,0.718858625373753,0.680747741214231,0.690318756042534,0.65550309659278,0.66820938525696,"12 Months"
"Large_Cap: 53%,  Fixed: 47%",53,0.0846876848498279,0.11890990698457,0.712200412879115,0.674440823667537,0.683894556361747,0.649610300591496,0.662132582690796,"12 Months"
