"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","type"
"Large_Cap: 83%,  Fixed: 17%",83,7.25639682321282,4.72825940533343,1.53468669993606,1.51704267201735,1.48485273584531,"240 Months"
"Large_Cap: 84%,  Fixed: 16%",84,7.31457236439799,4.77753119763421,1.531036022961,1.51357396201288,1.48171600815213,"240 Months"
"Large_Cap: 85%,  Fixed: 15%",85,7.37274790558315,4.82689305084696,1.52743137830441,1.51014789178921,1.47861573086101,"240 Months"
"Large_Cap: 86%,  Fixed: 14%",86,7.43092344676831,4.87634222998793,1.52387242246259,1.50676420137802,1.47555179640642,"240 Months"
"Large_Cap: 87%,  Fixed: 13%",87,7.48909898795348,4.92587610515277,1.52035878046535,1.50342259709944,1.47252405941529,"240 Months"
"Large_Cap: 88%,  Fixed: 12%",88,7.54727452913864,4.97549214674979,1.51689004957406,1.50012275530567,1.46953234053395,"240 Months"
"Large_Cap: 89%,  Fixed: 11%",89,7.60545007032381,5.02518792097619,1.51346580265726,1.49686432580375,1.46657642993677,"240 Months"
"Large_Cap: 90%,  Fixed: 10%",90,7.66362561150897,5.07496108552406,1.51008559127062,1.49364693498365,1.46365609054218,"240 Months"
"Large_Cap: 91%,  Fixed: 9%",91,7.72180115269413,5.12480938550348,1.50674894846562,1.49047018867592,1.46077106095947,"240 Months"
"Large_Cap: 92%,  Fixed: 8%",92,7.7799766938793,5.17473064957085,1.5034553913496,1.48733367476101,1.45792105818837,"240 Months"
"Large_Cap: 93%,  Fixed: 7%",93,7.83815223506446,5.22472278625132,1.5002044234175,1.48423696555081,1.45510578009097,"240 Months"
"Large_Cap: 94%,  Fixed: 6%",94,7.89632777624962,5.27478378044465,1.49699553667468,1.48117961996091,1.45232490765464,"240 Months"
"Large_Cap: 95%,  Fixed: 5%",95,7.95450331743479,5.3249116901046,1.49382821356771,1.47816118549105,1.44957810706266,"240 Months"
"Large_Cap: 96%,  Fixed: 4%",96,8.01267885861995,5.37510464308237,1.49070192873958,1.4751812000293,1.44686503158812,"240 Months"
"Large_Cap: 97%,  Fixed: 3%",97,8.07085439980512,5.42536083412533,1.48761615062352,1.47223919349471,1.44418532332535,"240 Months"
"Large_Cap: 98%,  Fixed: 2%",98,8.12902994099028,5.47567852202255,1.48457034288924,1.46933468933159,1.44153861477199,"240 Months"
"Large_Cap: 99%,  Fixed: 1%",99,8.18720548217544,5.52605602688928,1.48156396575374,1.46646720586772,1.43892453027379,"240 Months"
"Large_Cap: 100%,  Fixed: 0%",100,8.24538102336061,5.57649172758303,1.47859647716797,1.46363625754781,1.43634268734315,"240 Months"
"Large_Cap: 0%,  Fixed: 100%",0,5.76826769453321,4.2291455197404,1.36393218620846,1.32051781778506,1.17435616013648,"360 Months"
"Large_Cap: 1%,  Fixed: 99%",1,5.95309299390598,4.20131273195267,1.41696021546559,1.3732582362452,1.22612828924051,"360 Months"
"Large_Cap: 2%,  Fixed: 98%",2,6.13791829327875,4.17553844483345,1.46997048988339,1.42599875207378,1.27796061812553,"360 Months"
"Large_Cap: 3%,  Fixed: 97%",3,6.32274359265152,4.15186099538314,1.52286976844417,1.47864726631457,1.3297648927742,"360 Months"
"Large_Cap: 4%,  Fixed: 96%",4,6.50756889202429,4.13031644475006,1.57556181931191,1.53110864383099,1.38144967027026,"360 Months"
"Large_Cap: 5%,  Fixed: 95%",5,6.69239419139706,4.11093832727381,1.62794808839547,1.58328536979129,1.43292093462053,"360 Months"
"Large_Cap: 6%,  Fixed: 94%",6,6.87721949076983,4.09375740800699,1.67992843868048,1.63507827698036,1.48408278359981,"360 Months"
"Large_Cap: 7%,  Fixed: 93%",7,7.0620447901426,4.07880145246891,1.73140195041068,1.68638733426676,1.53483817777909,"360 Months"
"Large_Cap: 8%,  Fixed: 92%",8,7.24687008951537,4.06609501239213,1.78226776979615,1.73711248415954,1.58508974053982,"360 Months"
"Large_Cap: 9%,  Fixed: 91%",9,7.43169538888814,4.05565923112691,1.83242599177228,1.7871545152387,1.63474059573132,"360 Months"
"Large_Cap: 10%,  Fixed: 90%",10,7.61652068826091,4.04751167216808,1.88177856054979,1.83641595345153,1.6836952278134,"360 Months"
"Large_Cap: 11%,  Fixed: 89%",11,7.80134598763368,4.04166617396044,1.9302301703926,1.88480195494693,1.73186034794711,"360 Months"
"Large_Cap: 12%,  Fixed: 88%",12,7.98617128700645,4.03813273373008,1.9776891483281,1.93222118236043,1.77914574864844,"360 Months"
"Large_Cap: 13%,  Fixed: 87%",13,8.17099658637922,4.03691742258817,2.02406830039654,1.9785866463298,1.82546512936649,"360 Months"
"Large_Cap: 14%,  Fixed: 86%",14,8.35582188575199,4.03802233357575,2.06928570361639,2.02381649454751,1.87073687572951,"360 Months"
"Large_Cap: 15%,  Fixed: 85%",15,8.54064718512476,4.04144556368194,2.11326542707255,2.06783473183812,1.91488477621898,"360 Months"
"Large_Cap: 16%,  Fixed: 84%",16,8.72547248449753,4.0471812301946,2.15593816738421,2.11057185654536,1.95783866165144,"360 Months"
"Large_Cap: 17%,  Fixed: 83%",17,8.9102977838703,4.055219521057,2.19724178619752,2.15196540084851,1.99953495500148,"360 Months"
"Large_Cap: 18%,  Fixed: 82%",18,9.09512308324307,4.06554677822936,2.23712174016707,2.19196036539372,2.03991712168727,"360 Months"
"Large_Cap: 19%,  Fixed: 81%",19,9.27994838261584,4.07814561241598,2.27553139700625,2.2305095416926,2.07893601334178,"360 Months"
"Large_Cap: 20%,  Fixed: 80%",20,9.46477368198861,4.09299504693708,2.31243223445174,2.26757371896255,2.11655010116832,"360 Months"
"Large_Cap: 21%,  Fixed: 79%",21,9.64959898136138,4.11007068802015,2.34779392225238,2.3031217753121,2.15272559808721,"360 Months"
"Large_Cap: 22%,  Fixed: 78%",22,9.83442428073415,4.12934491837151,2.3815942904117,2.33713065626641,2.18743647188084,"360 Months"
"Large_Cap: 23%,  Fixed: 77%",23,10.0192495801069,4.15078711057624,2.41381918975748,2.36958524645493,2.22066435431202,"360 Months"
"Large_Cap: 24%,  Fixed: 76%",24,10.2040748794797,4.17436385666827,2.44446225337529,2.40047814273844,2.25239835361922,"360 Months"
"Large_Cap: 25%,  Fixed: 75%",25,10.3889001788525,4.20003921011198,2.47352456944693,2.42980933905858,2.28263477980349,"360 Months"
"Large_Cap: 26%,  Fixed: 74%",26,10.5737254782252,4.22777493643937,2.50101427753163,2.45758583479981,2.31137679366223,"360 Months"
"Large_Cap: 27%,  Fixed: 73%",27,10.758550777598,4.25753076888223,2.52694610130147,2.48382117944486,2.33863399157525,"360 Months"
"Large_Cap: 28%,  Fixed: 72%",28,10.9433760769708,4.28926466551787,2.55134083120271,2.50853496678818,2.36442193861073,"360 Months"
"Large_Cap: 29%,  Fixed: 71%",29,11.1282013763435,4.32293306469445,2.57422477049852,2.53175229198395,2.38876166262383,"360 Months"
"Large_Cap: 30%,  Fixed: 70%",30,11.3130266757163,4.35849113580423,2.59562915771052,2.55350318429695,2.41167912171611,"360 Months"
"Large_Cap: 31%,  Fixed: 69%",31,11.4978519750891,4.39589302281423,2.61558957768454,2.57382202766517,2.43320465677051,"360 Months"
"Large_Cap: 32%,  Fixed: 68%",32,11.6826772744619,4.43509207832901,2.63414537243688,2.5927469801448,2.45337243984547,"360 Months"
"Large_Cap: 33%,  Fixed: 67%",33,11.8675025738346,4.47604108633666,2.65133906166786,2.61031940206942,2.47221992807459,"360 Months"
"Large_Cap: 34%,  Fixed: 66%",34,12.0523278732074,4.51869247216251,2.66721578143589,2.62658330138966,2.48978733144695,"360 Months"
"Large_Cap: 35%,  Fixed: 65%",35,12.2371531725802,4.56299849851713,2.68182274803661,2.64158480323566,2.5061171015033,"360 Months"
"Large_Cap: 36%,  Fixed: 64%",36,12.4219784719529,4.60891144686555,2.69520875268735,2.65537164932208,2.52125344663395,"360 Months"
"Large_Cap: 37%,  Fixed: 63%",37,12.6068037713257,4.6563837836581,2.70742369122798,2.66799273144443,2.53524187835287,"360 Months"
"Large_Cap: 38%,  Fixed: 62%",38,12.7916290706985,4.70536831124484,2.71851813175372,2.67949766203376,2.54812879168942,"360 Months"
"Large_Cap: 39%,  Fixed: 61%",39,12.9764543700712,4.75581830354223,2.72854292192074,2.68993638357309,2.55996108171138,"360 Months"
"Large_Cap: 40%,  Fixed: 60%",40,13.161279669444,4.80768762673228,2.73754883663054,2.69935881765151,2.57078579719043,"360 Months"
"Large_Cap: 41%,  Fixed: 59%",41,13.3461049688168,4.8609308454502,2.74558626591215,2.70781455354927,2.5806498315535,"360 Months"
"Large_Cap: 42%,  Fixed: 58%",42,13.5309302681896,4.91550331505848,2.75270494208355,2.7153525755115,2.58959965053459,"360 Months"
"Large_Cap: 43%,  Fixed: 57%",43,13.7157555675623,4.9713612607152,2.75895370468191,2.72202102727601,2.5976810553478,"360 Months"
"Large_Cap: 44%,  Fixed: 56%",44,13.9005808669351,5.02846184402506,2.7643803011953,2.72786701196187,2.6049389797373,"360 Months"
"Large_Cap: 45%,  Fixed: 55%",45,14.0854061663079,5.08676321811613,2.76903122129682,2.73293642509002,2.61141731891247,"360 Months"
"Large_Cap: 46%,  Fixed: 54%",46,14.2702314656806,5.14622457201681,2.77295156205904,2.73727381827993,2.61715878813462,"360 Months"
"Large_Cap: 47%,  Fixed: 53%",47,14.4550567650534,5.20680616521945,2.7761849214996,2.740922291034,2.62220480857203,"360 Months"
"Large_Cap: 48%,  Fixed: 52%",48,14.6398820644262,5.26846935331241,2.77877331776102,2.74392340796801,2.62659541796771,"360 Months"
"Large_Cap: 49%,  Fixed: 51%",49,14.8247073637989,5.33117660554441,2.7807571312459,2.74631713885863,2.63036920365808,"360 Months"
"Large_Cap: 50%,  Fixed: 50%",50,15.0095326631717,5.39489151515609,2.78217506709909,2.74814181894306,2.6335632555251,"360 Months"
"Large_Cap: 51%,  Fixed: 49%",51,15.1943579625445,5.45957880327682,2.78306413553824,2.74943412701084,2.63621313655068,"360 Months"
"Large_Cap: 52%,  Fixed: 48%",52,15.3791832619173,5.52520431714186,2.78345964767376,2.75022907896148,2.6383528687579,"360 Months"
"Large_Cap: 53%,  Fixed: 47%",53,15.56400856129,5.59173502333791,2.78339522461837,2.75056003465607,2.64001493246105,"360 Months"
"Large_Cap: 54%,  Fixed: 46%",54,15.7488338606628,5.65913899673543,2.78290281785759,2.75045871605764,2.64123027689774,"360 Months"
"Large_Cap: 55%,  Fixed: 45%",55,15.9336591600356,5.72738540571584,2.78201273902993,2.74995523482794,2.64202834047481,"360 Months"
"Large_Cap: 56%,  Fixed: 44%",56,16.1184844594083,5.79644449425068,2.78075369744259,2.74907812772183,2.64243707902113,"360 Months"
"Large_Cap: 57%,  Fixed: 43%",57,16.3033097587811,5.86628756134051,2.77915284382268,2.74785439829128,2.64248300059916,"360 Months"
"Large_Cap: 58%,  Fixed: 42%",58,16.4881350581539,5.93688693827287,2.77723581897123,2.74630956357524,2.64219120558236,"360 Months"
"Large_Cap: 59%,  Fixed: 41%",59,16.6729603575266,6.00821596411271,2.77502680614593,2.74446770460782,2.64158543085227,"360 Months"
"Large_Cap: 60%,  Fixed: 40%",60,16.8577856568994,6.08024895979513,2.77254858614662,2.74235151972314,2.64068809710843,"360 Months"
"Large_Cap: 61%,  Fixed: 39%",61,17.0426109562722,6.15296120114924,2.76982259421512,2.73998237977075,2.63952035841316,"360 Months"
"Large_Cap: 62%,  Fixed: 38%",62,17.227436255645,6.2263288911439,2.76686897798615,2.73738038447942,2.63810215321195,"360 Months"
"Large_Cap: 63%,  Fixed: 37%",63,17.4122615550177,6.30032913161096,2.7637066558403,2.73456441931983,2.63645225617888,"360 Months"
"Large_Cap: 64%,  Fixed: 36%",64,17.5970868543905,6.37493989466924,2.76035337511265,2.73155221231836,2.63458833033428,"360 Months"
"Large_Cap: 65%,  Fixed: 35%",65,17.7819121537633,6.45013999404294,2.75682576970203,2.72836039036457,2.6325269789699,"360 Months"
"Large_Cap: 66%,  Fixed: 34%",66,17.966737453136,6.52590905644159,2.75313941670723,2.72500453463606,2.63028379699535,"360 Months"
"Large_Cap: 67%,  Fixed: 33%",67,18.1515627525088,6.60222749314408,2.74930889178809,2.72149923483506,2.62787342138889,"360 Months"
"Large_Cap: 68%,  Fixed: 32%",68,18.3363880518816,6.67907647190807,2.74534782301171,2.71785814199333,2.62530958049651,"360 Months"
"Large_Cap: 69%,  Fixed: 31%",69,18.5212133512543,6.75643788930613,2.74126894299866,2.71409401965618,2.6226051419769,"360 Months"
"Large_Cap: 70%,  Fixed: 30%",70,18.7060386506271,6.83429434357303,2.7370841392306,2.71021879330314,2.6197721592357,"360 Months"
"Large_Cap: 71%,  Fixed: 29%",71,18.8908639499999,6.91262910803294,2.73280450242115,2.70624359790266,2.61682191623251,"360 Months"
"Large_Cap: 72%,  Fixed: 28%",72,19.0756892493727,6.99142610516205,2.72844037288592,2.70217882353269,2.61376497057843,"360 Months"
"Large_Cap: 73%,  Fixed: 27%",73,19.2605145487454,7.07066988132989,2.72400138487625,2.69803415902754,2.61061119487042,"360 Months"
"Large_Cap: 74%,  Fixed: 26%",74,19.4453398481182,7.15034558225245,2.71949650886561,2.69381863363593,2.6073698162338,"360 Months"
"Large_Cap: 75%,  Fixed: 25%",75,19.630165147491,7.23043892918098,2.71493409179718,2.68954065669476,2.60404945406423,"360 Months"
"Large_Cap: 76%,  Fixed: 24%",76,19.8149904468637,7.31093619584261,2.71032189531781,2.68520805534003,2.60065815597778,"360 Months"
"Large_Cap: 77%,  Fixed: 23%",77,19.9998157462365,7.39182418614206,2.70566713203643,2.68082811028935,2.59720343199124,"360 Months"
"Large_Cap: 78%,  Fixed: 22%",78,20.1846410456093,7.4730902126279,2.70097649985566,2.67640758974135,2.59369228696636,"360 Months"
"Large_Cap: 79%,  Fixed: 21%",79,20.3694663449821,7.55472207572206,2.6962562144333,2.67195278144531,2.59013125136034,"360 Months"
"Large_Cap: 80%,  Fixed: 20%",80,20.5542916443548,7.63670804370684,2.69151203983671,2.66746952300101,2.58652641033197,"360 Months"
"Large_Cap: 81%,  Fixed: 19%",81,20.7391169437276,7.71903683346041,2.68674931745731,2.662963230453,2.582883431258,"360 Months"
"Large_Cap: 82%,  Fixed: 18%",82,20.9239422431004,7.80169759192879,2.68197299325561,2.65843892524712,2.57920758971806,"360 Months"
"Large_Cap: 83%,  Fixed: 17%",83,21.1087675424731,7.88467987831995,2.67718764340892,2.65390125961863,2.57550379400915,"360 Months"
"Large_Cap: 84%,  Fixed: 16%",84,21.2935928418459,7.96797364700379,2.67239749843462,2.64935454048267,2.57177660825209,"360 Months"
"Large_Cap: 85%,  Fixed: 15%",85,21.4784181412187,8.05156923110006,2.66760646586208,2.64480275189772,2.5680302741533,"360 Months"
"Large_Cap: 86%,  Fixed: 14%",86,21.6632434405914,8.13545732673554,2.66281815152537,2.64024957617229,2.56426873148506,"360 Months"
"Large_Cap: 87%,  Fixed: 13%",87,21.8480687399642,8.21962897795027,2.65803587954799,2.63569841368394,2.56049563734689,"360 Months"
"Large_Cap: 88%,  Fixed: 12%",88,22.032894039337,8.30407556223279,2.65326271108892,2.63115240147839,2.55671438426987,"360 Months"
"Large_Cap: 89%,  Fixed: 11%",89,22.2177193387098,8.38878877666323,2.64850146191751,2.62661443071451,2.55292811722407,"360 Months"
"Large_Cap: 90%,  Fixed: 10%",90,22.4025446380825,8.47376062464342,2.64375471888259,2.62208716301888,2.54913974958774,"360 Months"
"Large_Cap: 91%,  Fixed: 9%",91,22.5873699374553,8.55898340319286,2.63902485533846,2.61757304581144,2.54535197813514,"360 Months"
"Large_Cap: 92%,  Fixed: 8%",92,22.7721952368281,8.64444969078955,2.63431404558827,2.61307432666136,2.54156729709753,"360 Months"
"Large_Cap: 93%,  Fixed: 7%",93,22.9570205362008,8.73015233573501,2.62962427840247,2.6085930667295,2.5377880113501,"360 Months"
"Large_Cap: 94%,  Fixed: 6%",94,23.1418458355736,8.81608444502289,2.62495736966747,2.6041311533517,2.53401624877507,"360 Months"
"Large_Cap: 95%,  Fixed: 5%",95,23.3266711349464,8.90223937369114,2.62031497421692,2.59969031181425,2.53025397184915,"360 Months"
"Large_Cap: 96%,  Fixed: 4%",96,23.5114964343191,8.98861071463806,2.61569859689556,2.59527211637047,2.52650298850116,"360 Months"
"Large_Cap: 97%,  Fixed: 3%",97,23.6963217336919,9.07519228888308,2.61110960290279,2.59087800054489,2.52276496228348,"360 Months"
"Large_Cap: 98%,  Fixed: 2%",98,23.8811470330647,9.16197813625347,2.60654922746085,2.58650926676899,2.51904142189864,"360 Months"
"Large_Cap: 99%,  Fixed: 1%",99,24.0659723324375,9.24896250647918,2.60201858484976,2.5821670953901,2.51533377012045,"360 Months"
"Large_Cap: 100%,  Fixed: 0%",100,24.2507976318102,9.33613985067789,2.59751867684902,2.57785255309265,2.5116432921466,"360 Months"
